Text,Sentiment
"Đức Kiên tôi thấy bạn nên xem xét lại lời nói của mình nhé, mặc dù tôi là bạn của bạn nhưng tôi cũng không thể chấp nhận được câu nói của bạn, tôi nghĩ chúng ta nên chấm dứt quan hệ ở đây. À mà tôi không chấp nhận câu bạn bảo là bạn bỏ rap nhé, còn cmt trên của bạn đúng vl",0
Mai Xuân Đức dạ vâng bạn ơi,0
Đức Kiên xem ảnh dìm không,0
"Học phí thì tăng từng năm nhưng cơ sở vật chất k thay đổi là mấy em đi tn có những máy tn gấp 2 ,3 lần tuổi em đến chính gvhd cũng bảo xem qua thời chứ đây là những công nghệ lỗi thời bỏ rồi vậy tại sao học phí vẫn tăng nhiều như vậy",0
"Quản Đức Trung toàn các thầy nói nâng cao chất lượng giảng dạy nhưng k thấy các thầy hứa, lương KS ra trường có tăng hơn so với lương KS lúc chưa tăng HP k thì k thấy ai dám khẳng định cả",0
"Nguyễn Đức Bình nên chất lượng toàn là ở trên miệng các thầy thôi. Thời mình học cao học ở trường mình, có thầy kể, mục tiêu của trường ĐHBK là lọt top 200 trường ĐH trên thế giới. Như vậy mỗi sáng thức dậy bằng suy nghĩ mình phải đinh ninh là ĐHBK vượt qua rất nhiều trường ĐH khác thì mới đạt được mục tiêu đó",0
"Thanh Huyền thật ra, chị đọc cả lá thư gửi SV của anh Hoàng Minh Sơn gửi SV nhưng k có gì thuyết phục cả. Chỉ toàn lời hứa và hô hào chung chung thay vì có một cương lĩnh cụ thể để chứng mình việc tăng học phí là có hiệu quả. VD: BGH làm gì để thu hút sự tài trợ của các tổ chức, DN để giảm CP và tăng hiệu quả tài trợ, phối hợp DN tn để đảm bảo làm cầu nối giữa DN và SV trong cung cầu LĐ. Nói túm lại toàn hứa suông.",0
Dinh Thi Thu Hien chưa chắc đã có việc ý mà có lương,0
"Thanh Huyền sao lại trình độ bản thân, mức chung của các doanh nghiệp họ trả chỉ có thế ở mức đại trà. Còn cái trình độ bản thân như em nói mà lương cao k nhiều. Rất nhiều bạn bè học cùng khoá K43 CNTP của tôi đã phải bỏ nghề, hầu như k ai đi làm kĩ sư nhà máy vì CV vất vả, lương thấp thế thì bạn thử hỏi lại có phải do trình độ bản thân hay k? Có vẻ em k hiểu là: cùng 1 người học với 2 hình thức tự chủ tài chính và bao cấp, mức lương chưa chắc đã khác nhau. DN họ chỉ cần biết tôi có người làm ở chuyên ngành đó chứ đâu cần biết chi phí ông đi học bỏ ra là bn? Vậy lấy lí do gì để nói là tự chủ tài chính chất lượng sẽ tốt hơn, người ta chỉ cần quan tâm đến ra trường đi làm lương được bn chứ chất lượng chỉ là khái niệm mơ hồ. Các thầy cứ so sánh học phí của ta với Tây vậy mời các thầy sang Tây mà dậy.",0
Dinh Thi Thu Hien ngày xưa ng ta nản bk vì học kém nợ môn. H nản vì học phí. Cứ bảo 400k/1 tín là rẻ mà đâu phải vậy đâu.,0
tăng học phí dồn dập trong khi sắp ra trường vẫn chưa thấy thay đổi gì,0
Quản Đức Trung Học phí tăng rồi đấy. Đến lớp chịu khó nghe giảng với chép bài đi nhé. Đừng ngủ nữa. Bao nhiêu là thóc,0
Phạm Hồng Thái ra chơi ngủ cũng là một cái tội à,0
"Dinh Thi Thu Hien lưong là do trình độ bản thân học và làm chứ chị, sao đánh đồng kiểu đoá được :)))))",0
"Dinh Thi Thu Hien chị ơi, em ko biết học theo tự chủ tài chính và bao cấp lương khác nhau hay không. Về học phí, học phí quá cao không cân bằng với CSVC hay chất lượng giảng dạy đương nhiên ko 1 ai đồng ý. Cái em phản hồi chị là vấn đề chị nói về lương thôi. Ra trường hầu như đều có mức lương sàn như chị nói nhưng rất rất nhiều bạn ra trường lương đã cao hơn hẳn sàn hoặc sau 1 thời gian thử việc đều tăng lương rồi mà chị.",0
"Kinh nghiệm làm việc của em chắc chắn là ko nhiều hơn chị, nhưng trong môi trường em làm hiện tại và những gì em biết thì người ta đánh giá và trả lương theo hiệu quả làm việc của mỗi người. Vậy ko phải là trả lương theo trình độ bản thân thì gì ạ?",0
"Thanh Huyền cái rất rất nhiều của em nhỏ lắm và đó chỉ ở những chuyên ngành hot còn như chuyên ngành k hot như CNTP bọn chị hầu như rất ít. Những người thành đạt toàn làm trái ngành em ạ. Em k tin vào hỏi chính những giáo viên nhiều khoa, họ rất giỏi k thể phủ nhận, toàn TS nước ngoài đó em ạ, nhưng nhiều người đã và sắp bỏ nghề vì mức lương ở trường rất bèo bọt. Bạn chị làm GV trong trường nói, tự chủ tài chính nhưng lương của bạn k có gì thay đổi.",0
Hihi lương gv BK thấy cô em nói là thấp gần như nhất trong các trường đại học rồi.,0
"Em thì từng học 2 trường liền, nên phải nói là môi trường học tập và những gì BK giảng dạy thực sự tốt cho sinh viên. Học phí thì 1,2 năm nay thấy tăng nhanh so với những năm trước mà mọi thứ ko thấy cải thiện gì nên chưa ai chấp nhận được. Em cũng có 2 đứa em năm nay vào BK nè, cũng lo lắm",0
Lương giảng viên thấp mà ai cũng có ô tô đi haizaaa. Tiền đâu ra đây,0
"Nguyên Thành nói vậy thì lỗi quá, thầy cô hầu như đều có cv thêm ở ngoài, chứ đi dạy chỉ là lấy danh chức và lương hưu thôu",0
"Dinh Thi Thu Hien chị ơi, đó là lý do tại sao bk dạy ctrinh rất nặng đặc biệt là môn cơ sở ngành. Để nay mai ra trg vc gì cũng có thể bắt tay vào làm. Còn vc lm trái ngành thì bất kì nc nào trên tgioi cũng làm trái ngành nhiều mà. Ngay từ đầu vào, rất nhiều sv đã ko chịu tìm hiểu vc sẽ chọn ngành nào . Thì vc ra làm trái ngành là bthg. E nghĩ cái qtrong nhất là cái cốt lõi nền tảng ý chị",0
"Hạnh Bùi tôi k biết CT giờ tn chứ thấy phải tới ít nhất 30-40% số môn học là k cần thiết nếu tính theo CT học của chúng tôi cách đây gần 20 năm. Tôi biết a Hoàng Mình Sơn từng đi du học ở Đức về, vậy anh chắc chắn phải biết là ở nước ngoài ở bậc ĐH k phải học các môn chả liên quan gì như môn thể dục. Vậy tại sao nhà trường vẫn bắt học sinh học và tính tiền môn học đó? Các thầy cứ đòi theo Tây trong khi tư duy vẫn ở thế kỷ 20 thì sao cải cách được.",0
"Chắc là do em suy nghĩ 1 chiều và thiếu chín chắn nhưng điều em thấy đầu tiên và rõ ràng nhất sau khi kiểm tra học phí của mình là 18tr (cho 1 kì) chương trình CNTT đại trà
Nó khá shock so với thu nhập của gia đình (các hộ nhà nông - công nhân) (Với suy nghĩ ban đầu khi cố gắng thi đỗ các CT chuẩn của BK - đây là trường dành cho con nhà nghèo chịu học và học giỏi)",0
"Nguyễn Duy Khai chẳng có trường nào ""dành cho con nhà nghèo"" cả bạn ạ, trường học chứ có phải trại tế bần đâu?",0
"Nguyễn Hoàng Thu Phương thật ra cái câu ""dành cho con nhà nghèo"" có nghĩa là học phí phù hợp với mức thu nhập của đa số người dân, không kể nông dân, công nhân. Chứ nhìn mức học phí mười mấy triệu đối với đại trà bây giờ thì kể cả mức thu nhập trung bình cũng là căng chứ chả nói đến nghèo
Đhs ""trại tế bần"" ạ. Nhà giàu suy nghĩ khác vl :))",0
"Nguyễn Hoàng Thu Phương Em không nói là đi học free, free nó khác với học phí vừa sức phần đông hộ gia đình trong cộng đồng, chứ nếu nói ý như chị thì chẳng lẽ con nhà nghèo không có cơ hội đi học đại học ạ?",0
"Các bạn đi mua thuốc có mặc cả tiền thuốc không???
Vậy đây là việc học các bạn cũng mặc cả??
Chỉ là so sánh với 1 trường bạn Công nghiệp thôi, học phí của họ cũng ở mức 350k/1 tín rồi
Rồi các bạn so sánh thêm cả chất lượng đào tạo, cơ sở vật chất, ... Và cả cái ""bảo hiểm"" đầu ra nữa rồi hãng quay lại đây nói ạ
Mở mồm ra là kêu than. Thay vì than thì các bạn cố mà cày học bổng đi",0
"Tuấn Đạt thế m có thấy kì trước t 24 ín (kì này 23) mà thấp hơn nhiều kì này không? tăng 10% và tín chỉ học phí (chắc là do môn thực hành) chênh lệch thì nó khác hoàn toàn, nhà m có điều kiện thì khác chứ đặt vào vị trí bọn t nhìn quả học phí biết nói gì giờ? CHẲNG LẼ KHÔNG ĐƯƠC VÁC ĐI KÊU??? (m có hiểu suy nghĩ/cảm giác của t khi vừa xem học phí đâu - nghẹn)
M có thấy bao kì đều khá im ắng nhưng kì này đâu chỉ t mà hàng đống SV đều lên ý kiến không?
Còn kêu để làm gì ư? Để ban giám hiệu xem được những ý kiến của dư luận và xem xét đưa ra những điều chỉnh, điều chỉnh hay không, được gì không và được đến đâu thì dĩ nhiên là chưa thể nói, cứ nêu ý kiến đã",0
"Nguyễn Hoàng Thu Phương vầng
k dành cho mình thì đành nghỉ học thôi",0
Nguyễn Hoàng Thu Phương thế chắc tớ nghỉ học được rồi :)) theo câu nói kia thì nhà nghèo đúng là 1 cái tội,0
"Nguyễn Duy Khai 5 năm trước thì nó là vậy đấy, 145k/ tín, tất cả các ngành học phí giống nhau. Nhưng giờ Bách Khoa không dành cho nhà nghèo nữa rồi.",0
"Nguyễn Hoàng Thu Phương thế chắc bạn không biết cảnh tranh giành lấy sổ hộ nghèo đâu nhỉ
. Kiến thức thuộc về mọi người chứ có phải riêng nhà điều kiện đâu",0
"Nguyễn Duy Khai Chuẩn ô ơi đi so với nước ngoài trong khi gdp và trị giá đồng tiền khác nhau thì cũng chịu, phải >70% là con em nông dân mà tiền học phí + sinh hoạt học tập mỗi năm như thế là quá sức.",0
"Việt Hà người của hội sv mà
cãi làm gì cho mệt",0
Nguyễn Duy Khai những người hùng trả lỗ cho ngồi trường bí ẩn,0
"Nguyễn Anh Quân à :)) thế với mức học phí như thế này, mong nhà trường không để bọn em thí nghiệm trong cái nhà để xe, gần cái chuồng gà, vừa học vừa ngắm gà chạy qua chạy lại nữa ạ :((",0
Chung Lê Xem học phí xong mất ngủ 2 đêm và vẫn chưa biết gọi về báo cho gia đình nên ăn nói như thế nào đỡ tổn thương nhau nhất :))))),0
"Nguyễn Duy Khai tao cũng chưa báo
Thôi cho qua trung thu đã",0
"Nguyễn Hoàng Thu Phương ngày xưa sư phạm là trường dành cho con nhà nghèo đấy chị ơi
và ra lò thế hệ thầy cô giáo thế hệ trước đấy chị.",0
Nguyễn Duy Khai ông đừng có đòi free vì nghèo nữa,0
Nguyễn Hoàng Thu Phương Tại sao lại không ạ,0
"Hãy nghĩ đơn giản rằng học ĐH cũng giống như sử dụng dịch vụ, thuận mua vừa bán. Các bạn vào khách sạn 5 sao rồi bảo ""tôi là người nghèo, giảm giá cho tôi"" xem có ai nghe không?
Bọn trẻ con mẫu giáo đi học còn mất 2-3tr 1 tháng, huống hồ các bạn đi học để lấy cần câu cơm. Nếu thực sự ko có điều kiện chi trả, các bạn có thể xin học bổng hỗ trợ học tập hoặc vay ngân hàng mà?",0
"Nguyễn Hoàng Thu Phương Vạy là chị lại quy giáo dục sang như 1 món thương mại rồi
Còn nói sát nhất về vấn đề học phí vừa sức, chị có thấy BK các kì trước học phí vẫn duy trì ở mức ổn định và không có tranh cãi không ạ? Còn kì này mới có nảy sinh, nó khác với việc mua/bán 1 dịch vụ cho 1 đối tượng trong 1 thời điểm ạ! Khách sạn người ta có tiền và nhu cầu là người ta vào, còn CT chuẩn của BK có tiền và nhu cầu là chưa đủ để được vào - không thể đem đi so sánh",0
"Nguyễn Hoàng Thu Phương ĐH trọng điểm không thể là nơi sử dụng dịch vụ bạn ạ bạn nói như thế thì hạ thấp trường mình quá, bạn biết vì sao ngày trước trường thành lập và cho đến nay các lãnh đạo Đảng và Nhà nước luôn về thăm trường chứ? Câu hỏi này mình không trả lời được cho bạn rồi!",0
"Nguyễn Hoàng Thu Phương thì bọn em có ai đòi nhà trường giảm đâu. Đi học là dịch vụ như ở trên, dịch vụ k vừa lòng thì ngậm miệng chịu đựng à chị",0
