name,category,price,image,url,ram,memory/rom
điện thoại nokia 5 nk1053c - màu đồng,nokia,1990000,https://cdn.pico.vn/product/36022/268308_nokia-5-copper-ebuy.jo-1-900x900.jpg,https://pico.vn/36022/dien-thoai-di-dong-nokia-5-copper--dong---ta1053.html,2 gb,16gb
điện thoại nokia 5 bạc,nokia,1990000,https://cdn.pico.vn/product/35882/265687_nokia-5silverfront.jpg,https://pico.vn/35882/dien-thoai-di-dong-nokia-5-silver--ta1053.html,2 gb,16 gb
điện thoại di động nokia 225 bright green,nokia,999000,https://cdn.pico.vn/product/25405/274111_1.jpg,https://pico.vn/25405/dien-thoai-di-dong-nokia-225-bright-green.html,,
điện thoại samsung galaxy a5 2017,samsung,1990000,https://cdn.pico.vn/product/34685/274877_ssa520b.jpg,https://pico.vn/34685/dien-thoai-di-dong-samsung-a520--galaxy-a5-2017.html,3 gb,32 gb
điện thoại nokia 150 ta-1235 ds vn black - model 2020,nokia,649000,https://cdn.pico.vn/product/41541/359711_untitled-1.jpg,https://pico.vn/41541/dien-thoai-di-dong-nokia-150-ta1235-ds-vn-black--model-2020.html,,
điện thoại nokia 150 ta-1235 ds vn red - model 2020,nokia,649000,https://cdn.pico.vn/product/41540/359719_untitled-1.jpg,https://pico.vn/41540/dien-thoai-di-dong-nokia-150-ta1235-ds-vn-red--model-2020.html,,
"điện thoại samsung galaxy note 20 xám ( sm-n980f/ds, 256gb )",samsung,21990000,https://cdn.pico.vn/product/41532/359571_sm-n980981galaxynote20frontpenmysticgray200609.jpg,https://pico.vn/41532/dien-thoai-di-dong-samsung-smn980fds-256gb-xam--galaxy-note-20.html,ram 8gb,"256 gb,"
"điện thoại samsung galaxy note 20 đồng ( sm-n980f/ds, 256gb )",samsung,21990000,https://cdn.pico.vn/product/41531/359590_sm-n980981galaxynote20frontpenmysticbronze200609.jpg,https://pico.vn/41531/dien-thoai-di-dong-samsung-smn980fds-256gb-dong--galaxy-note-20.html,ram 8gb,"256 gb,"
"điện thoại samsung galaxy note 20 xanh ( sm-n980f/ds, 256gb )",samsung,21990000,https://cdn.pico.vn/product/41530/359609_sm-n980981galaxynote20frontpenmysticgreen200620.jpg,https://pico.vn/41530/dien-thoai-di-dong-samsung-smn980fds-256gb-xanh--galaxy-note-20.html,ram 8 gb,"256 gb,"
samsung galaxy note 20 ultra 5g 256gb đồng,samsung,32990000,https://cdn.pico.vn/product/41529/359656_sm-n985986galaxynote20ultrafrontpenmysticbronze200605.jpg,https://pico.vn/41529/dien-thoai-di-dong-samsung-smn986bds-256gb-dong--galaxy-note-20-ultra-5g.html,12gb,"256 gb, hỗ trợ thẻ nhớ microsd 1tb"
samsung galaxy note 20 ultra 256gb trắng,samsung,27490000,https://cdn.pico.vn/product/41528/359675_sm-n985986galaxynote20ultrafrontpenmysticwhite200529.jpg,https://pico.vn/41528/dien-thoai-di-dong-samsung-smn985fds-256gb-trang--galaxy-note-20-ultra.html,8 gb,"256 gb, hỗ trợ thẻ nhớ microsd 1tb"
samsung galaxy note 20 ultra 256gb đồng,samsung,27490000,https://cdn.pico.vn/product/41527/359643_sm-n985986galaxynote20ultrafrontpenmysticbronze200605.jpg,https://pico.vn/41527/dien-thoai-di-dong-samsung-smn985fds-256gb-dong--galaxy-note-20-ultra.html,8 gb,"256 gb, hỗ trợ thẻ nhớ microsd 1tb"
samsung galaxy note 20 ultra 256gb đen,samsung,27490000,https://cdn.pico.vn/product/41526/359626_sm-n985986galaxynote20ultrafrontpenmysticblack200529.jpg,https://pico.vn/41526/dien-thoai-di-dong-samsung-smn985fds-256gb-den--galaxy-note-20-ultra.html,8 gb,"256 gb, hỗ trợ thẻ nhớ microsd 1tb"
samsung galaxy a51 128gb bạc,samsung,6990000,https://cdn.pico.vn/product/41502/359149_untitled-1.jpg,https://pico.vn/41502/dien-thoai-di-dong-samsung-a515fdsn-128gb-bac--galaxy-a51.html,6 gb,128 gb
điện thoại vivo y11 (3+32gb) xanh ngọc trai,vivo,2790000,https://cdn.pico.vn/product/41249/355786_vivo-y11-xanh-da-troi-nhat-1-org.jpg,https://pico.vn/41249/dien-thoai-di-dong-vivo-1906-y11-332gb-xanh-ngoc-trai.html,ram 3gb,32gb
điện thoại vivo y30( 4+128gb) xanh dương,vivo,3290000,https://cdn.pico.vn/product/41248/355773_untitled-1.jpg,https://pico.vn/41248/dien-thoai-di-dong-vivo-1938y30-4128gb-xanh-duong.html,ram 4 gb,128gb
điện thoại vivo y30( 4+128gb) trắng,vivo,3290000,https://cdn.pico.vn/product/41247/355766_untitled-1.jpg,https://pico.vn/41247/dien-thoai-di-dong-vivo-1938y30-4128gb-trang.html,ram 4 gb,128gb
đtdđ samsung galaxy a21s 32gb đen,samsung,3890000,https://cdn.pico.vn/product/41242/355873_untitled-1.jpg,https://pico.vn/41242/dtdd-samsung-sma217fds-32gb-dengalaxy-a21s.html,3 gb,32 gb
đtdđ samsung galaxy a21s 32gb xanh,samsung,3890000,https://cdn.pico.vn/product/41241/355861_untitled-1.jpg,https://pico.vn/41241/dtdd-samsung-sma217fds-32gb-xanhgalaxy-a21s.html,3 gb,32 gb
điện thoại vivo v19( 8+128gb) đen thiên thạch (gleam black),vivo,5990000,https://cdn.pico.vn/product/41180/355010_untitled-1.jpg,https://pico.vn/41180/dien-thoai-di-dong-vivo-1933v19-8128gb-den-thien-thach-gleam-black.html,ram 8gb,128 gb
điện thoại samsung galaxy a11 32gb đen,samsung,2690000,https://cdn.pico.vn/product/41126/354270_untitled-1.jpg,https://pico.vn/41126/dtdd-samsung-sma115fds-32gb-dengalaxy-a11.html,ram 3gb,"32gb,"
điện thoại samsung galaxy a11 32gb xanh,samsung,2690000,https://cdn.pico.vn/product/41125/354257_untitled-1.jpg,https://pico.vn/41125/dtdd-samsung-sma115fds-32gb-xanhgalaxy-a11.html,ram 3gb,32gb
samsung galaxy a31 xanh 128gb,samsung,5690000,https://cdn.pico.vn/product/41124/354276_untitled-1.jpg,https://pico.vn/41124/dtdd-samsung-sma315fds-128gb-xanhgalaxy-a31.html,6 gb,128 gb
samsung galaxy a31 trắng 128gb,samsung,5690000,https://cdn.pico.vn/product/41123/354292_untitled-1.jpg,https://pico.vn/41123/dtdd-samsung-sma315fds-128gb-tranggalaxy-a31.html,6 gb,128 gb
samsung galaxy a31 đen 128gb,samsung,5690000,https://cdn.pico.vn/product/41122/354285_untitled-1.jpg,https://pico.vn/41122/dtdd-samsung-sma315fds-128gb-dengalaxy-a31.html,6 gb,128 gb
điện thoại samsung galaxy a71 128gb xanh,samsung,7490000,https://cdn.pico.vn/product/40782/349777_untitled-1.jpg,https://pico.vn/40782/dien-thoai-di-dong-samsung-a715-128gb-xanh--galaxy-a71.html,8 gb,128 gb
điện thoại samsung galaxy a71 128gb đen,samsung,7490000,https://cdn.pico.vn/product/40781/349783_untitled-1.jpg,https://pico.vn/40781/dien-thoai-di-dong-samsung-a715-128gb-den--galaxy-a71.html,8 gb,"128 gb,"
điện thoại iphone 11 pro gold 256gb-vie-mwc92vn/a + kit viettel,iphone,28990000,https://cdn.pico.vn/product/40777/349575_untitled-1.jpg,https://pico.vn/40777/dien-thoai-di-dong-iphone-11-pro-gold-256gbviemwc92vna--kit-viettel.html,ram 4 gb,256 gb
điện thoại di động nokia 105 ta- 1174 ds vn blue 2 sim,nokia,369000,https://cdn.pico.vn/product/40752/349050_img4028.jpg,https://pico.vn/40752/dien-thoai-di-dong-nokia-105-ta1174-ds-vn-blue--2-sim.html,,
điện thoại di động nokia 105 ta-1174 ds vn black 2 sim,nokia,369000,https://cdn.pico.vn/product/40751/349060_img4033.jpg,https://pico.vn/40751/dien-thoai-di-dong-nokia-105-ta1174-ds-vn-black--2-sim.html,,
điện thoại iphone 11 pro space gray 256gb-vie-mwc72vn/a + kit viettel,iphone,28990000,https://cdn.pico.vn/product/40708/347975_344613iphone-11-pro-max-space-select-2019.jpg,https://pico.vn/40708/dien-thoai-di-dong-iphone-11-pro-space-gray-256gbviemwc72vna--kit-viettel.html,ram 4 gb,256 gb
điện thoại vivo s1 pro( 8+128gb) trắng,vivo,4890000,https://cdn.pico.vn/product/40660/347041_untitled-1.jpg,https://pico.vn/40660/dien-thoai-di-dong-vivo-1920s1-pro-8128gb-trang-thoi-thuong-fancy-sky.html,8 gb,128 gb
iphone 11 pro silver 64 gb,iphone,24490000,https://cdn.pico.vn/product/40653/346854_iphone-11-pro-max-silver-select-2019.jpg,https://pico.vn/40653/dien-thoai-di-dong-iphone-11-pro-silver-64gbviemwc32vna--kit-viettel.html,4 gb,64 gb
samsung galaxy a51 128gb trắng,samsung,6990000,https://cdn.pico.vn/product/40652/346802_untitled-6.jpg,https://pico.vn/40652/dien-thoai-di-dong-samsung-a515fdsn-128gbtrang--galaxy-a51.html,6 gb,128 gb
samsung galaxy a51 128gb đen,samsung,6990000,https://cdn.pico.vn/product/40651/346790_untitled-6.jpg,https://pico.vn/40651/dien-thoai-di-dong-samsung-a515fdsn-128gb-den--galaxy-a51.html,6 gb,128 gb
samsung galaxy a51 128gb xanh,samsung,6990000,https://cdn.pico.vn/product/40629/346745_untitled-1.jpg,https://pico.vn/40629/dien-thoai-di-dong-samsung-a515fdsn-128gb-xanh--galaxy-a51.html,6 gb,128 gb
iphone 11 pro max space gray 256gb,iphone,30990000,https://cdn.pico.vn/product/40575/345552_untitled-1.jpg,https://pico.vn/40575/dien-thoai-di-dong-iphone-11-pro-max-space-gray-256gbviemwhj2vna--kit-viettel.html,4 gb,256 gb
iphone 11 pro max midnight green 64gb,iphone,26990000,https://cdn.pico.vn/product/40534/344654_iphone-11-pro-max-midnight-green-select-2019.jpg,https://pico.vn/40534/dien-thoai-di-dong-iphone-11-pro-max-midnight-green-64gbviemwhh2vna--kit-viettel.html,4 gb,64 gb
iphone 11 pro max silver 64gb,iphone,26990000,https://cdn.pico.vn/product/40533/344655_iphone-11-pro-max-silver-select-2019.jpg,https://pico.vn/40533/dien-thoai-di-dong-iphone-11-pro-max-silver-64gbviemwhf2vna--kit-viettel.html,4 gb,64 gb
điện thoại iphone 11 pro midnight green 64gb-vie-mwc62vn/a + kit viettel,iphone,24490000,https://cdn.pico.vn/product/40530/344615_iphone-11-pro-max-midnight-green-select-2019.jpg,https://pico.vn/40530/dien-thoai-di-dong-iphone-11-pro-midnight-green-64gbviemwc62vna--kit-viettel.html,4 gb,rom 64 gb
điện thoại iphone 11 pro gold 64gb-vie-mwc52vn/a + kit viettel,iphone,24490000,https://cdn.pico.vn/product/40529/344614_iphone-11-pro-max-gold-select-2019.jpg,https://pico.vn/40529/dien-thoai-di-dong-iphone-11-pro-gold-64gbviemwc52vna--kit-viettel.html,ram 4 gb,rom 64 gb
điện thoại iphone 11 pro space gray 64gb-vie-mwc22vn/a + kit viettel,iphone,23990000,https://cdn.pico.vn/product/40528/344613_iphone-11-pro-max-space-select-2019.jpg,https://pico.vn/40528/dien-thoai-di-dong-iphone-11-pro-space-gray-64gbviemwc22vna--kit-viettel.html,ram 4 gb,rom 64 gb
điện thoại iphone 11 pro midnight green 256gb-vie-mwcc2vn/a + kit viettel,iphone,28990000,https://cdn.pico.vn/product/40440/342668_iphone11promg22.jpg,https://pico.vn/40440/dien-thoai-di-dong-iphone-11-pro-midnight-green-256gbviemwcc2vna--kit-viettel.html,ram 4 gb,256 gb
điện thoại vivo y11 (3+32gb) xanh ngọc bích,vivo,2790000,https://cdn.pico.vn/product/40439/342618_vivo-y11-xanh-duong-1-org.jpg,https://pico.vn/40439/dien-thoai-di-dong-vivo-1906-y11-332gb-xanh-ngoc-bich.html,ram 3gb,32gb
điện thoại vivo y11 (3+32gb) đỏ san hô,vivo,2790000,https://cdn.pico.vn/product/40438/342627_untitled-2.jpg,https://pico.vn/40438/dien-thoai-di-dong-vivo-1906-y11-332gb-do-san-ho.html,ram 3gb,32gb
iphone 11 pro max midnight green 256gb,iphone,30990000,https://cdn.pico.vn/product/40434/342652_iphone11promg22.jpg,https://pico.vn/40434/dien-thoai-di-dong-iphone-11-pro-max-midnight-green-256gbviemwhm2vna--kit-viettel.html,4 gb,256 gb
iphone 11 pro max gold 256gb,iphone,30990000,https://cdn.pico.vn/product/40433/342635_iphone-11-pro-max-gold-select-2019.jpg,https://pico.vn/40433/dien-thoai-di-dong-iphone-11-pro-max-gold-256gbviemwhl2vna--kit-viettel.html,4 gb,256 gb
iphone 11 pro max silver 256gb,iphone,30990000,https://cdn.pico.vn/product/40432/342642_iphone-11-pro-max-silver-select-2019.jpg,https://pico.vn/40432/dien-thoai-di-dong-iphone-11-pro-max-silver-256gbviemwhk2vna--kit-viettel.html,4 gb,256 gb
iphone 11 pro max gold 64gb,iphone,26990000,https://cdn.pico.vn/product/40431/342631_iphone-11-pro-max-gold-select-2019.jpg,https://pico.vn/40431/dien-thoai-di-dong-iphone-11-pro-max-gold-64gbviemwhg2vna--kit-viettel.html,4 gb,64 gb
iphone 11 pro max space gray 64gb,iphone,26990000,https://cdn.pico.vn/product/40430/342613_iphone-11-pro-space-select-2019.jpg,https://pico.vn/40430/dien-thoai-di-dong-iphone-11-pro-max-space-gray-64gbviemwhd2vna--kit-viettel.html,4 gb,64 gb
điện thoại nokia 7.2 màu đen,nokia,3990000,https://cdn.pico.vn/product/40323/340204_fb.jpg,https://pico.vn/40323/dien-thoai-di-dong-nokia-72-ta1196-ds-464-vn-charcoalmau-den.html,4 gb,64gb
điện thoại oppo a9 2020 tím,oppo,5490000,https://cdn.pico.vn/product/40322/340013_dd.jpg,https://pico.vn/40322/dien-thoai-di-dong-oppo-cph1937---a9-2020-tim.html,8g,128 gb
điện thoại oppo a9 2020 xanh,oppo,4990000,https://cdn.pico.vn/product/40321/339997_dd.jpg,https://pico.vn/40321/dien-thoai-di-dong-oppo-cph1937---a9-2020-xanh.html,8g,"128 gb,"
điện thoại nokia 3.2 ta 3/32gb black,nokia,2590000,https://cdn.pico.vn/product/39550/325837_dien_thoai_di_dong_nokia_3.2_ta-1164_ds_332gb_vn_black.jpg,https://pico.vn/39550/dien-thoai-di-dong-nokia-32-ta1164-ds-332gb-vn-black.html,3 gb,32 gb
điện thoại nokia 3.2 ta 2/16gb black,nokia,2190000,https://cdn.pico.vn/product/39549/325818_dien_thoai_di_dong_nokia_3.2_ta-1156_ds_216gb_vn_black.jpg,https://pico.vn/39549/dien-thoai-di-dong-nokia-32-ta1156-ds-216gb-vn-black.html,2 gb,16 gb
điện thoại di động nokia 6.1 plus black,nokia,2990000,https://cdn.pico.vn/product/38472/301094_dien_thoai_di_dong_nokia_6.1_plus_ta-1116_ds_vn_black11drgb21a09.jpg,https://pico.vn/38472/dien-thoai-di-dong-nokia-61-plus-ta1116-ds-vn-black11drgb21a09.html,4gb,64 gb
điện thoại di động nokia 3.1 2018 blue,nokia,1490000,https://cdn.pico.vn/product/38135/298175_nk1063bl.jpg,https://pico.vn/38135/dien-thoai-di-dong-nokia-31-2018--ta1063-ds-216-vn-blue.html,2 gb,16 gb
điện thoại nokia 8110 4g đen,nokia,1290000,https://cdn.pico.vn/product/37694/293726_dien_thoai_di_dong_nokia_8110_4g_black.jpg,https://pico.vn/37694/dien-thoai-di-dong-nokia-8110-4g--black.html,512 mb,4 gb
nokia 7 plus nk1046 trắng,nokia,3290000,https://cdn.pico.vn/product/37693/293720_dien_thoai_di_dong_nokia_7_plus_ta-1046_ds_464_vn_white_mau_trang.jpg,https://pico.vn/37693/dien-thoai-di-dong-nokia-7-plus-ta1046-ds-464-vn-white-mau-trang.html,ram 4 gb lpddr4,64 gb
điện thoại iphone 12 pro max silver 128gb - mgd83vn/a,iphone,29090000,https://cdn.pico.vn/product/42190/367041_apple-iphone-12-pro-max-256g-silver-2020-nyq3bg.jpg,https://pico.vn/42190/dien-thoai-di-dong-iphone-12-pro-max-silver-128gb--mgd83vna.html,6 gb,128 gb
điện thoại samsung galaxy a32 (6gb/128gb) tím,samsung,6390000,https://cdn.pico.vn/product/42184/367013_3.jpg,https://pico.vn/42184/dtdd-samsung-ssa325v-a32-helio-g806gb128gb64android-115000-mah4-cam--1-camtim1y.html,6 gb,128 gb
điện thoại samsung galaxy a32 (6gb/128gb) xanh,samsung,6390000,https://cdn.pico.vn/product/42183/366989_3.jpg,https://pico.vn/42183/dtdd-samsung-ssa325bl-a32-helio-g806gb128gb64android-115000-mah4-cam--1-camxanh1y.html,6 gb,128gb
điện thoại samsung galaxy a32 (6gb/128gb) đen,samsung,6390000,https://cdn.pico.vn/product/42182/366983_untitled-1.jpg,https://pico.vn/42182/dtdd-samsung-ssa325b-a32-helio-g806gb128gb64android-115000-mah4-cam--1-camden1y.html,6 gb,128gb
điện thoại samsung galaxy a52 (8gb/128gb ) tím,samsung,8690000,https://cdn.pico.vn/product/42181/366961_1.jpg,https://pico.vn/42181/dtdd-samsung-ssa525v-a52-snap7208gb128gb65android-104-cam--1-camtim1y.html,8 gb,128gb
điện thoại samsung galaxy a52 (8gb/128gb ) đen,samsung,8690000,https://cdn.pico.vn/product/42180/366973_a52-1.jpg,https://pico.vn/42180/dtdd-samsung-ssa525b-a52-snap7208gb128gb65android-104-cam--1-camden1y.html,8 gb,128 gb
điện thoại samsung galaxy a52 (8gb/128gb ) xanh,samsung,8690000,https://cdn.pico.vn/product/42179/366953_1.jpg,https://pico.vn/42179/dtdd-samsung-ssa525bl-a52-snap7208gb128gb65android-104-cam--1-camxanh1y.html,8 gb,128 gb
điện thoại samsung galaxy a72 (8gb/256gb ) trắng,samsung,10990000,https://cdn.pico.vn/product/42176/366921_samsung-galaxy-a72-322.jpg,https://pico.vn/42176/dtdd-samsung-ssa725w-a72-snap7208gb256gb67android-114-cam--1-camtrang1y.html,8 gb,256 gb
điện thoại samsung galaxy a72 (8gb/256gb ) tím,samsung,10990000,https://cdn.pico.vn/product/42175/366909_samsung-galaxy-a72-31.jpg,https://pico.vn/42175/dtdd-samsung-ssa725v-a72-snap7208gb256gb67android-114-cam--1-camtim1y.html,8 gb,256 gb
điện thoại samsung galaxy a72 (8gb/256gb ) xanh,samsung,10990000,https://cdn.pico.vn/product/42174/366902_samsung-galaxy-a72-30.jpg,https://pico.vn/42174/dtdd-samsung-ssa725bl-a72-snap7208gb256gb67android-114-cam--1-camxanh1y.html,ram 8gb,"256 gb,"
điện thoại samsung galaxy a72 (8gb/256gb ) đen,samsung,10990000,https://cdn.pico.vn/product/42173/366896_samsung-galaxy-a72-291.jpg,https://pico.vn/42173/dtdd-samsung-ssa725b-a72-snap7208gb256gb67android-114-cam--1-camden1y.html,ram 8 gb,256gb
điện thoại iphone 11 black 128gb mhdh3vn/a,iphone,17390000,https://cdn.pico.vn/product/42131/366335_71i2xhhu3pl.jpg,https://pico.vn/42131/dien-thoai-di-dong-iphone-11-black-128gb-mhdh3vna.html,ram 4 gb,rom 128 gb
điện thoại samsung galaxy a02s (4/64gb) trắng,samsung,3390000,https://cdn.pico.vn/product/42128/366396_untitled-1.jpg,https://pico.vn/42128/dien-thoai-di-dong-samsung-sma025-464gb-trang--galaxy-a02s.html,ram 4gb,64gb
điện thoại samsung galaxy a02s(4/64gb) xanh,samsung,3390000,https://cdn.pico.vn/product/42127/366384_untitled-1.jpg,https://pico.vn/42127/dien-thoai-di-dong-samsung-sma025-464gb-xanh--galaxy-a02s.html,ram 4 gb,64 gb
điện thoại samsung galaxy a02s (4/64gb),samsung,3390000,https://cdn.pico.vn/product/42126/366372_untitled-1.jpg,https://pico.vn/42126/dien-thoai-di-dong-samsung-sma025-464gb-den--galaxy-a02s.html,ram 4 gb,rom 64 gb
điện thoại iphone 12 pro pacific blue 128gb - mgmn3vn/a,iphone,26390000,https://cdn.pico.vn/product/42065/365728_gs.jpg,https://pico.vn/42065/dien-thoai-di-dong-iphone-12-pro-pacific-blue-128gb--mgmn3vna.html,6 gb,128 gb
điện thoại iphone 12 pro max gold 256gb - mgde3vn/a,iphone,31890000,https://cdn.pico.vn/product/42018/365251_364909apple-iphone-12-pro-max-128g-gold-2020-n9aoyc.jpg,https://pico.vn/42018/dien-thoai-di-dong-iphone-12-pro-max-gold-256gb--mgde3vna.html,6 gb,256 gb
điện thoại nokia 5.4 purple,nokia,3490000,https://cdn.pico.vn/product/42003/365107_untitled-1.jpg,https://pico.vn/42003/dien-thoai-di-dong-nokia-54-ta1325-ds-4128-vn-purple.html,ram 4gb,128 gb
điện thoại nokia 5.4 blue,nokia,3490000,https://cdn.pico.vn/product/42002/365089_untitled-1.jpg,https://pico.vn/42002/dien-thoai-di-dong-nokia-54-ta1325-ds-4128-vn-blue.html,ram 4gb,128 gb
điện thoại iphone 12 pro gold 256gb - mgmr3vn/a,iphone,30490000,https://cdn.pico.vn/product/41990/364918_apple-iphone-12-pro-max-128g-gold-2020-n9aoyc.jpg,https://pico.vn/41990/dien-thoai-di-dong-iphone-12-pro-gold-256gb--mgmr3vna.html,6 gb,256 gb
điện thoại iphone 12 pro gold 128gb - mgmm3vn/a,iphone,26390000,https://cdn.pico.vn/product/41989/364914_apple-iphone-12-pro-max-128g-gold-2020-n9aoyc.jpg,https://pico.vn/41989/dien-thoai-di-dong-iphone-12-pro-gold-128gb--mgmm3vna.html,ram 6 gb,128 gb
điện thoại iphone 12 green 64gb - mgj93vn/a,iphone,19990000,https://cdn.pico.vn/product/41988/364924_71cqwyvtcbl.jpg,https://pico.vn/41988/dien-thoai-di-dong-iphone-12-green-64gb--mgj93vna.html,ram 4 gb,rom 64 gb
điện thoại iphone 12 blue 64gb - mgj83vn/a,iphone,20790000,https://cdn.pico.vn/product/41987/364930_71zotndazcl.jpg,https://pico.vn/41987/dien-thoai-di-dong-iphone-12-blue-64gb--mgj83vna.html,ram 4 gb,rom 64 gb
điện thoại iphone 12 white 64gb - mgj63vn/a,iphone,20490000,https://cdn.pico.vn/product/41986/364936_711wsjbtwel.jpg,https://pico.vn/41986/dien-thoai-di-dong-iphone-12-white-64gb--mgj63vna.html,ram 4 gb,rom 64 gb
điện thoại iphone 12 pro max gold 128gb - mgd93vn/a,iphone,29090000,https://cdn.pico.vn/product/41985/364909_apple-iphone-12-pro-max-128g-gold-2020-n9aoyc.jpg,https://pico.vn/41985/dien-thoai-di-dong-iphone-12-pro-max-gold-128gb--mgd93vna.html,6 gb,128 gb
điện thoại samsung galaxy s21 ultra 5g bạc,samsung,26990000,https://cdn.pico.vn/product/41968/364717_sm-g998s21ultraphantom-silverfront201110.jpg,https://pico.vn/41968/dien-thoai-di-dong-samsung-smg996-galaxy-s21-ultra-5g-bac.html,ram 12 gb,128 gb
điện thoại samsung galaxy s21 ultra 5g đen,samsung,26990000,https://cdn.pico.vn/product/41967/364701_sm-g998s21ultraphantom-blackfront201110.jpg,https://pico.vn/41967/dien-thoai-di-dong-samsung-smg996-galaxy-s21-ultra-5g-den.html,ram 12gb,128 gb
